start_stn,r_weekday.1,r_weekday.2,r_weekday.3,r_weekday.4,r_weekday.5,r_weekday.6,r_weekday.7
3522,0.152371232,0.159005577,0.144570408,0.143768454,0.138665111,0.127000328,0.13461889
3523,0.175873789,0.196317151,0.176076701,0.181352407,0.156901537,0.058793689,0.054684726
3524,0.176173366,0.175387379,0.173141702,0.171457444,0.138333708,0.089265664,0.076240737
3525,0.133931777,0.141232795,0.131298624,0.125194494,0.130341113,0.170676242,0.167324955
3527,0.163621262,0.140365449,0.102159468,0.13538206,0.147840532,0.157807309,0.15282392
3528,0.155180325,0.111223272,0.149031844,0.144626962,0.152886115,0.142149215,0.144902267
3529,0.140366724,0.14759281,0.128895312,0.130882486,0.140276398,0.157799657,0.154186614
3530,0.131310267,0.151446398,0.147475893,0.142370959,0.162223483,0.153148043,0.112024957
3531,0.139280125,0.13458529,0.137193532,0.125195618,0.158059468,0.156494523,0.149191445
3532,0.149482402,0.170186335,0.156521739,0.174741201,0.154451346,0.104347826,0.090269151
3533,0.137797051,0.136305291,0.134952298,0.128291414,0.139635733,0.166539462,0.156478751
3534,0.138393438,0.144544981,0.135431584,0.132111704,0.1465304,0.154244239,0.148743653
3535,0.138761232,0.152891145,0.145277454,0.149324371,0.146306331,0.140338844,0.127100624
3536,0.144395378,0.154255641,0.143729962,0.140523864,0.154558103,0.139072046,0.123465005
3537,0.134913667,0.151594966,0.137547556,0.149253731,0.145888206,0.145595552,0.135206321
3538,0.164825682,0.155160511,0.143596824,0.163444943,0.149292371,0.112875388,0.11080428
3539,0.102094241,0.157940663,0.131762653,0.132635253,0.153577661,0.164921466,0.157068063
3541,0.139080638,0.14876954,0.135396997,0.13691379,0.144002476,0.148676675,0.147159882
3542,0.134763774,0.155069717,0.147894951,0.139434141,0.150737783,0.148436442,0.123663192
